"age","workclass","education_num","occupation","capital_gain","capital_loss","hours_per_week","sex","group","race","relationship","marital_status","native_country","income","y","source_file","row_id","set_type","bias_level"
35,"Private",9,"Exec-managerial",0,0,40,"Female","Female","White","Unmarried","Divorced","United-States",">50K",1,"adult.data",11450,"train_balanced","balanced"
43,"Local-gov",14,"Exec-managerial",0,1977,60,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",2578,"train_balanced","balanced"
25,"Private",9,"Transport-moving",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",24918,"train_balanced","balanced"
39,"Self-emp-not-inc",13,"Adm-clerical",0,1762,40,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",12067,"train_balanced","balanced"
53,"Local-gov",14,"Exec-managerial",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",36783,"train_balanced","balanced"
30,"State-gov",9,"Sales",0,0,40,"Female","Female","Black","Unmarried","Never-married","United-States","<=50K",0,"adult.data",10995,"train_balanced","balanced"
28,"State-gov",12,"Adm-clerical",0,0,40,"Female","Female","White","Own-child","Never-married","Mexico","<=50K",0,"adult.test",37824,"train_balanced","balanced"
49,"Self-emp-not-inc",15,"Prof-specialty",15024,0,35,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",36350,"train_balanced","balanced"
25,"Local-gov",9,"Adm-clerical",0,0,40,"Female","Female","Black","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",45726,"train_balanced","balanced"
41,"State-gov",9,"Adm-clerical",0,0,40,"Female","Female","White","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.data",17154,"train_balanced","balanced"
26,"Private",10,"Prof-specialty",0,0,40,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",18331,"train_balanced","balanced"
62,"State-gov",13,"Prof-specialty",14084,0,40,"Male","Male","White","Not-in-family","Divorced","United-States",">50K",1,"adult.data",25830,"train_balanced","balanced"
18,"Private",7,"Sales",0,0,25,"Female","Female","Amer-Indian-Eskimo","Other-relative","Never-married","United-States","<=50K",0,"adult.data",2439,"train_balanced","balanced"
33,"Local-gov",13,"Exec-managerial",0,0,50,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",29528,"train_balanced","balanced"
31,"Self-emp-not-inc",11,"Craft-repair",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",6233,"train_balanced","balanced"
18,"Private",9,"Other-service",0,0,12,"Female","Female","White","Other-relative","Never-married","El-Salvador","<=50K",0,"adult.test",32600,"train_balanced","balanced"
44,"Private",10,"Sales",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",1587,"train_balanced","balanced"
44,"Private",9,"Adm-clerical",0,1504,45,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",16318,"train_balanced","balanced"
34,"Private",9,"Adm-clerical",0,0,40,"Female","Female","White","Unmarried","Never-married","United-States","<=50K",0,"adult.test",43896,"train_balanced","balanced"
61,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",35069,"train_balanced","balanced"
53,"Local-gov",10,"Protective-serv",4386,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",17831,"train_balanced","balanced"
23,"Private",10,"Craft-repair",0,0,37,"Male","Male","White","Own-child","Never-married","Mexico","<=50K",0,"adult.data",5857,"train_balanced","balanced"
23,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","Other","Husband","Married-civ-spouse","Mexico","<=50K",0,"adult.data",4913,"train_balanced","balanced"
32,"Private",9,"Sales",0,0,50,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",18761,"train_balanced","balanced"
47,"Private",10,"Adm-clerical",0,0,40,"Female","Female","Black","Unmarried","Divorced","United-States","<=50K",0,"adult.data",23237,"train_balanced","balanced"
39,"Private",9,"Exec-managerial",0,0,80,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",37575,"train_balanced","balanced"
44,"Local-gov",14,"Prof-specialty",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",18856,"train_balanced","balanced"
53,"Private",13,"Adm-clerical",0,0,52,"Female","Female","White","Unmarried","Widowed","United-States","<=50K",0,"adult.test",35686,"train_balanced","balanced"
29,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",23121,"train_balanced","balanced"
39,"Private",10,"Craft-repair",0,0,40,"Male","Male","White","Unmarried","Married-spouse-absent","United-States",">50K",1,"adult.data",24653,"train_balanced","balanced"
20,"Private",7,"Farming-fishing",0,0,40,"Male","Male","Black","Own-child","Never-married","United-States","<=50K",0,"adult.test",34546,"train_balanced","balanced"
27,"Private",13,"Sales",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",27535,"train_balanced","balanced"
25,"Private",10,"Exec-managerial",0,1504,45,"Female","Female","White","Other-relative","Never-married","United-States","<=50K",0,"adult.data",6184,"train_balanced","balanced"
19,"Private",8,"Other-service",0,0,25,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",21985,"train_balanced","balanced"
40,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",42626,"train_balanced","balanced"
39,"Private",9,"Other-service",0,0,81,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.data",13927,"train_balanced","balanced"
24,"Private",6,"Machine-op-inspct",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33263,"train_balanced","balanced"
29,"Private",9,"Exec-managerial",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",10614,"train_balanced","balanced"
50,"Private",9,"Handlers-cleaners",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",44891,"train_balanced","balanced"
54,"Local-gov",14,"Prof-specialty",0,1887,38,"Female","Female","Black","Wife","Married-civ-spouse","United-States",">50K",1,"adult.test",32487,"train_balanced","balanced"
54,"Private",10,"Craft-repair",0,0,40,"Female","Female","White","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.data",16893,"train_balanced","balanced"
26,"Local-gov",14,"Prof-specialty",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",38070,"train_balanced","balanced"
34,"Private",9,"Adm-clerical",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",4515,"train_balanced","balanced"
18,"Private",7,"Other-service",0,0,20,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",45386,"train_balanced","balanced"
21,"Private",10,"Adm-clerical",0,0,40,"Female","Female","Other","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",25091,"train_balanced","balanced"
31,"Private",9,"Exec-managerial",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",18692,"train_balanced","balanced"
23,"Private",9,"Exec-managerial",0,0,45,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",27567,"train_balanced","balanced"
53,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","Mexico","<=50K",0,"adult.data",21498,"train_balanced","balanced"
49,"Private",12,"Adm-clerical",2597,0,40,"Female","Female","White","Not-in-family","Separated","United-States","<=50K",0,"adult.data",25671,"train_balanced","balanced"
33,"Private",10,"Exec-managerial",0,0,40,"Female","Female","White","Unmarried","Separated","United-States","<=50K",0,"adult.data",11323,"train_balanced","balanced"
32,"State-gov",13,"Prof-specialty",0,0,40,"Female","Female","White","Not-in-family","Separated","United-States","<=50K",0,"adult.test",32461,"train_balanced","balanced"
23,"Private",10,"Sales",0,0,30,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",1157,"train_balanced","balanced"
43,"Local-gov",13,"Prof-specialty",0,0,48,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.data",3254,"train_balanced","balanced"
53,"Private",11,"Tech-support",0,0,40,"Male","Male","Black","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",24305,"train_balanced","balanced"
35,"Private",6,"Craft-repair",0,0,60,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",7856,"train_balanced","balanced"
47,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",3316,"train_balanced","balanced"
58,"Private",4,"Other-service",0,0,24,"Female","Female","White","Not-in-family","Separated","United-States","<=50K",0,"adult.test",37177,"train_balanced","balanced"
31,"Private",10,"Craft-repair",0,0,60,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",2123,"train_balanced","balanced"
21,"Private",9,"Prof-specialty",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",2708,"train_balanced","balanced"
26,"Private",9,"Craft-repair",0,0,70,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",25970,"train_balanced","balanced"
51,"Private",13,"Exec-managerial",14084,0,50,"Male","Male","White","Not-in-family","Divorced","United-States",">50K",1,"adult.data",7121,"train_balanced","balanced"
22,"Private",10,"Transport-moving",0,0,30,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",18254,"train_balanced","balanced"
42,"Self-emp-inc",13,"Exec-managerial",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",6169,"train_balanced","balanced"
32,"Private",13,"Exec-managerial",4064,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",19221,"train_balanced","balanced"
66,"State-gov",9,"Exec-managerial",0,1825,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",28589,"train_balanced","balanced"
54,"Private",10,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",4024,"train_balanced","balanced"
48,"Private",4,"Other-service",0,0,30,"Male","Male","Asian-Pac-Islander","Husband","Married-civ-spouse","China","<=50K",0,"adult.data",7623,"train_balanced","balanced"
24,"Private",9,"Exec-managerial",0,0,40,"Female","Female","Asian-Pac-Islander","Own-child","Never-married","South","<=50K",0,"adult.test",31074,"train_balanced","balanced"
52,"Private",10,"Exec-managerial",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",18128,"train_balanced","balanced"
26,"Private",13,"Tech-support",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",41266,"train_balanced","balanced"
64,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",41985,"train_balanced","balanced"
38,"Private",9,"Tech-support",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",15389,"train_balanced","balanced"
18,"Private",10,"Other-service",0,0,25,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",13085,"train_balanced","balanced"
23,"Private",13,"Adm-clerical",0,0,30,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",18716,"train_balanced","balanced"
67,"Private",4,"Craft-repair",1797,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",14895,"train_balanced","balanced"
28,"Private",10,"Exec-managerial",0,0,50,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",22774,"train_balanced","balanced"
33,"Private",10,"Other-service",0,0,32,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",19940,"train_balanced","balanced"
24,"Private",9,"Exec-managerial",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",27437,"train_balanced","balanced"
53,"Private",16,"Prof-specialty",99999,0,37,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.data",21792,"train_balanced","balanced"
17,"Private",6,"Priv-house-serv",0,0,30,"Male","Male","White","Other-relative","Never-married","United-States","<=50K",0,"adult.data",29099,"train_balanced","balanced"
24,"Private",10,"Adm-clerical",0,0,40,"Female","Female","Black","Own-child","Never-married","United-States","<=50K",0,"adult.data",18973,"train_balanced","balanced"
34,"Local-gov",13,"Prof-specialty",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",10798,"train_balanced","balanced"
30,"Private",10,"Handlers-cleaners",0,0,55,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",29950,"train_balanced","balanced"
33,"Private",9,"Transport-moving",0,0,35,"Male","Male","White","Husband","Married-civ-spouse","Greece","<=50K",0,"adult.test",44626,"train_balanced","balanced"
23,"Private",10,"Other-service",4650,0,40,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",20547,"train_balanced","balanced"
44,"Private",9,"Other-service",0,0,40,"Male","Male","Asian-Pac-Islander","Husband","Married-civ-spouse","Thailand","<=50K",0,"adult.test",34005,"train_balanced","balanced"
40,"Self-emp-not-inc",13,"Sales",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",2129,"train_balanced","balanced"
17,"Private",8,"Other-service",0,0,8,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",35389,"train_balanced","balanced"
26,"Private",12,"Tech-support",0,0,20,"Female","Female","White","Other-relative","Never-married","United-States","<=50K",0,"adult.test",31095,"train_balanced","balanced"
48,"Private",13,"Sales",0,0,40,"Male","Male","Black","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",14734,"train_balanced","balanced"
38,"Private",9,"Craft-repair",0,0,48,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",37762,"train_balanced","balanced"
28,"Private",13,"Exec-managerial",0,0,45,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",38403,"train_balanced","balanced"
33,"Private",9,"Handlers-cleaners",0,0,38,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",39092,"train_balanced","balanced"
42,"Private",14,"Sales",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","Ecuador","<=50K",0,"adult.data",15236,"train_balanced","balanced"
46,"Private",12,"Prof-specialty",0,0,36,"Female","Female","White","Unmarried","Never-married","United-States","<=50K",0,"adult.data",27978,"train_balanced","balanced"
25,"Local-gov",10,"Adm-clerical",0,0,40,"Female","Female","Black","Unmarried","Never-married","United-States","<=50K",0,"adult.data",15902,"train_balanced","balanced"
35,"Federal-gov",12,"Prof-specialty",0,0,40,"Female","Female","Black","Unmarried","Divorced","United-States","<=50K",0,"adult.test",40472,"train_balanced","balanced"
27,"Private",4,"Other-service",0,0,35,"Male","Male","White","Other-relative","Never-married","Guatemala","<=50K",0,"adult.data",4387,"train_balanced","balanced"
33,"Private",6,"Other-service",0,0,80,"Male","Male","White","Husband","Married-civ-spouse","Mexico","<=50K",0,"adult.test",35516,"train_balanced","balanced"
44,"Private",10,"Craft-repair",0,0,40,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",1616,"train_balanced","balanced"
20,"Private",9,"Handlers-cleaners",0,0,20,"Male","Male","Black","Own-child","Never-married","United-States","<=50K",0,"adult.test",36225,"train_balanced","balanced"
57,"Federal-gov",9,"Adm-clerical",0,0,40,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.test",36124,"train_balanced","balanced"
60,"Private",3,"Sales",0,0,40,"Female","Female","White","Not-in-family","Widowed","Italy","<=50K",0,"adult.test",32660,"train_balanced","balanced"
25,"Private",9,"Other-service",0,0,40,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",46027,"train_balanced","balanced"
33,"Private",9,"Other-service",0,0,32,"Male","Male","Black","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",6059,"train_balanced","balanced"
76,"Private",6,"Sales",0,0,12,"Female","Female","Black","Unmarried","Widowed","United-States","<=50K",0,"adult.data",4444,"train_balanced","balanced"
48,"Self-emp-inc",13,"Sales",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",34026,"train_balanced","balanced"
33,"Local-gov",9,"Other-service",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",24098,"train_balanced","balanced"
32,"Private",11,"Adm-clerical",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","Italy","<=50K",0,"adult.data",14065,"train_balanced","balanced"
35,"Private",10,"Prof-specialty",7443,0,40,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.data",28177,"train_balanced","balanced"
38,"Private",10,"Tech-support",0,0,50,"Female","Female","Black","Unmarried","Separated","United-States","<=50K",0,"adult.test",34720,"train_balanced","balanced"
51,"Private",14,"Prof-specialty",27828,0,40,"Male","Male","White","Not-in-family","Never-married","United-States",">50K",1,"adult.data",28214,"train_balanced","balanced"
36,"Private",4,"Farming-fishing",0,0,35,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",36255,"train_balanced","balanced"
57,"Self-emp-not-inc",10,"Exec-managerial",0,0,60,"Female","Female","White","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.data",11486,"train_balanced","balanced"
29,"State-gov",12,"Prof-specialty",0,0,40,"Male","Male","Black","Not-in-family","Never-married","United-States",">50K",1,"adult.data",13809,"train_balanced","balanced"
43,"Private",9,"Other-service",0,0,35,"Female","Female","White","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.data",22846,"train_balanced","balanced"
65,"Private",9,"Craft-repair",0,0,30,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",1112,"train_balanced","balanced"
20,"Private",9,"Other-service",0,0,25,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.test",31326,"train_balanced","balanced"
20,"Private",5,"Machine-op-inspct",0,0,40,"Female","Female","White","Unmarried","Never-married","United-States","<=50K",0,"adult.test",36467,"train_balanced","balanced"
36,"Private",9,"Other-service",0,0,40,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.test",36487,"train_balanced","balanced"
33,"Private",10,"Craft-repair",0,0,60,"Female","Female","White","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.data",830,"train_balanced","balanced"
18,"Private",9,"Craft-repair",0,0,20,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",12662,"train_balanced","balanced"
49,"Private",13,"Exec-managerial",0,0,40,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.data",24461,"train_balanced","balanced"
57,"Private",7,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",32976,"train_balanced","balanced"
58,"Private",9,"Adm-clerical",0,0,40,"Male","Male","Amer-Indian-Eskimo","Unmarried","Widowed","United-States","<=50K",0,"adult.data",21616,"train_balanced","balanced"
45,"Self-emp-not-inc",9,"Farming-fishing",0,1740,56,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",34354,"train_balanced","balanced"
50,"Self-emp-inc",15,"Prof-specialty",99999,0,80,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",15496,"train_balanced","balanced"
57,"Private",9,"Adm-clerical",0,0,40,"Female","Female","White","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.data",8059,"train_balanced","balanced"
49,"Private",9,"Sales",0,0,40,"Female","Female","White","Not-in-family","Separated","United-States","<=50K",0,"adult.test",39379,"train_balanced","balanced"
33,"Private",6,"Farming-fishing",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",20593,"train_balanced","balanced"
80,"Private",9,"Adm-clerical",0,0,20,"Female","Female","White","Other-relative","Divorced","United-States","<=50K",0,"adult.test",38173,"train_balanced","balanced"
57,"Self-emp-inc",14,"Sales",99999,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",24928,"train_balanced","balanced"
24,"Private",9,"Other-service",0,0,35,"Female","Female","White","Unmarried","Never-married","United-States","<=50K",0,"adult.data",6531,"train_balanced","balanced"
38,"Private",3,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","Mexico","<=50K",0,"adult.test",41190,"train_balanced","balanced"
37,"Self-emp-not-inc",10,"Craft-repair",0,0,50,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",36338,"train_balanced","balanced"
51,"Self-emp-not-inc",11,"Tech-support",0,0,38,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",10207,"train_balanced","balanced"
58,"Self-emp-inc",9,"Exec-managerial",0,0,20,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.data",6307,"train_balanced","balanced"
40,"Private",10,"Sales",0,0,44,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",3749,"train_balanced","balanced"
49,"Private",11,"Exec-managerial",0,0,40,"Female","Female","White","Unmarried","Never-married","United-States","<=50K",0,"adult.data",4010,"train_balanced","balanced"
39,"Self-emp-not-inc",14,"Sales",0,0,60,"Male","Male","White","Not-in-family","Never-married","United-States",">50K",1,"adult.test",41562,"train_balanced","balanced"
49,"Local-gov",14,"Prof-specialty",9562,0,32,"Female","Female","White","Unmarried","Divorced","United-States",">50K",1,"adult.test",35798,"train_balanced","balanced"
66,"Private",9,"Sales",0,0,8,"Female","Female","White","Other-relative","Widowed","United-States","<=50K",0,"adult.test",46013,"train_balanced","balanced"
35,"Self-emp-inc",14,"Sales",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","Mexico",">50K",1,"adult.data",1042,"train_balanced","balanced"
59,"Self-emp-not-inc",9,"Exec-managerial",13550,0,60,"Female","Female","White","Not-in-family","Widowed","United-States",">50K",1,"adult.test",39595,"train_balanced","balanced"
19,"Private",9,"Sales",0,0,35,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",25236,"train_balanced","balanced"
26,"Self-emp-inc",9,"Exec-managerial",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",10656,"train_balanced","balanced"
42,"Federal-gov",10,"Adm-clerical",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",44102,"train_balanced","balanced"
39,"Private",11,"Adm-clerical",14344,0,40,"Male","Male","White","Own-child","Never-married","United-States",">50K",1,"adult.test",43707,"train_balanced","balanced"
45,"Private",10,"Exec-managerial",0,1340,50,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",32372,"train_balanced","balanced"
24,"Private",9,"Other-service",0,0,30,"Female","Female","White","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.data",8297,"train_balanced","balanced"
19,"Local-gov",9,"Adm-clerical",0,0,35,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",29062,"train_balanced","balanced"
18,"Private",10,"Other-service",0,0,15,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",1594,"train_balanced","balanced"
41,"Private",9,"Exec-managerial",2174,0,50,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",45628,"train_balanced","balanced"
30,"Self-emp-not-inc",11,"Craft-repair",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",27827,"train_balanced","balanced"
54,"Local-gov",9,"Transport-moving",0,0,38,"Female","Female","White","Unmarried","Widowed","United-States","<=50K",0,"adult.test",45561,"train_balanced","balanced"
50,"Without-pay",9,"Machine-op-inspct",0,1887,40,"Female","Female","White","Own-child","Married-civ-spouse","United-States",">50K",1,"adult.test",40728,"train_balanced","balanced"
53,"Private",9,"Other-service",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","Germany",">50K",1,"adult.data",18106,"train_balanced","balanced"
39,"Self-emp-not-inc",9,"Exec-managerial",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",32674,"train_balanced","balanced"
65,"Self-emp-not-inc",5,"Craft-repair",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",18911,"train_balanced","balanced"
33,"Private",12,"Sales",0,0,60,"Male","Male","Asian-Pac-Islander","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",12556,"train_balanced","balanced"
24,"Private",10,"Priv-house-serv",0,0,40,"Female","Female","White","Wife","Married-civ-spouse","Missing","<=50K",0,"adult.data",7973,"train_balanced","balanced"
35,"Private",13,"Adm-clerical",0,0,43,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",15897,"train_balanced","balanced"
23,"Private",4,"Handlers-cleaners",0,0,30,"Female","Female","Other","Other-relative","Married-civ-spouse","El-Salvador","<=50K",0,"adult.data",28578,"train_balanced","balanced"
37,"Private",9,"Machine-op-inspct",0,1848,48,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",13101,"train_balanced","balanced"
31,"Private",9,"Adm-clerical",0,2238,40,"Female","Female","White","Unmarried","Never-married","United-States","<=50K",0,"adult.test",40215,"train_balanced","balanced"
44,"Private",9,"Other-service",0,0,30,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.test",33858,"train_balanced","balanced"
35,"Private",11,"Other-service",0,0,35,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",37604,"train_balanced","balanced"
62,"Private",14,"Handlers-cleaners",4650,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",25563,"train_balanced","balanced"
29,"Federal-gov",13,"Exec-managerial",7688,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",23677,"train_balanced","balanced"
27,"Private",6,"Exec-managerial",0,0,40,"Female","Female","White","Wife","Married-civ-spouse","Mexico","<=50K",0,"adult.data",2964,"train_balanced","balanced"
40,"Self-emp-not-inc",13,"Exec-managerial",0,1977,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",40964,"train_balanced","balanced"
29,"Self-emp-not-inc",9,"Craft-repair",0,0,35,"Male","Male","White","Not-in-family","Separated","United-States","<=50K",0,"adult.data",533,"train_balanced","balanced"
35,"State-gov",9,"Machine-op-inspct",0,0,40,"Male","Male","White","Own-child","Divorced","United-States","<=50K",0,"adult.data",8036,"train_balanced","balanced"
47,"Self-emp-not-inc",16,"Prof-specialty",0,0,35,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",6689,"train_balanced","balanced"
49,"Private",13,"Sales",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",21723,"train_balanced","balanced"
36,"Private",9,"Sales",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",12972,"train_balanced","balanced"
61,"Private",10,"Exec-managerial",0,1672,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",6329,"train_balanced","balanced"
18,"Private",6,"Other-service",0,0,12,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",36808,"train_balanced","balanced"
61,"Private",10,"Adm-clerical",0,0,40,"Female","Female","White","Other-relative","Widowed","United-States","<=50K",0,"adult.data",25902,"train_balanced","balanced"
35,"Private",9,"Farming-fishing",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",43062,"train_balanced","balanced"
