"age","workclass","education_num","occupation","capital_gain","capital_loss","hours_per_week","sex","group","race","relationship","marital_status","native_country","income","y","source_file","row_id","set_type","bias_level"
40,"Private",10,"Machine-op-inspct",4386,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29873,"train_moderate","moderate"
28,"Private",13,"Adm-clerical",0,0,40,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",35300,"train_moderate","moderate"
58,"Private",5,"Handlers-cleaners",0,0,60,"Male","Male","Black","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",14094,"train_moderate","moderate"
39,"Private",13,"Sales",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",23157,"train_moderate","moderate"
18,"Private",10,"Other-service",0,0,24,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",19026,"train_moderate","moderate"
49,"Private",13,"Exec-managerial",0,0,43,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",44234,"train_moderate","moderate"
22,"Self-emp-inc",10,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",7749,"train_moderate","moderate"
51,"Private",10,"Adm-clerical",15024,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",14409,"train_moderate","moderate"
44,"Private",13,"Sales",0,0,44,"Male","Male","White","Unmarried","Divorced","United-States",">50K",1,"adult.data",19994,"train_moderate","moderate"
48,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",36417,"train_moderate","moderate"
27,"Private",13,"Craft-repair",0,0,50,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",38491,"train_moderate","moderate"
40,"Private",9,"Exec-managerial",0,625,52,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.data",3282,"train_moderate","moderate"
31,"Private",6,"Transport-moving",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",18801,"train_moderate","moderate"
27,"Private",13,"Prof-specialty",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",8164,"train_moderate","moderate"
19,"Private",9,"Other-service",0,0,24,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",35744,"train_moderate","moderate"
59,"Private",6,"Prof-specialty",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",39943,"train_moderate","moderate"
21,"Private",10,"Adm-clerical",0,0,18,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",44942,"train_moderate","moderate"
29,"State-gov",13,"Prof-specialty",0,0,25,"Male","Male","White","Husband","Married-civ-spouse","Nicaragua","<=50K",0,"adult.data",1828,"train_moderate","moderate"
23,"Private",10,"Other-service",0,0,40,"Female","Female","White","Other-relative","Never-married","United-States","<=50K",0,"adult.data",25659,"train_moderate","moderate"
48,"Private",9,"Adm-clerical",0,0,70,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29226,"train_moderate","moderate"
35,"Private",9,"Sales",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",17759,"train_moderate","moderate"
58,"State-gov",13,"Adm-clerical",0,0,35,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",9111,"train_moderate","moderate"
20,"Private",10,"Sales",0,0,30,"Male","Male","White","Own-child","Never-married","Missing","<=50K",0,"adult.data",6720,"train_moderate","moderate"
34,"Private",14,"Exec-managerial",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",6071,"train_moderate","moderate"
43,"Private",15,"Prof-specialty",15020,0,35,"Female","Female","White","Unmarried","Divorced","United-States",">50K",1,"adult.test",34470,"train_moderate","moderate"
40,"Private",13,"Other-service",0,0,40,"Male","Male","Other","Not-in-family","Married-spouse-absent","Mexico","<=50K",0,"adult.data",25783,"train_moderate","moderate"
59,"Private",10,"Sales",4064,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",250,"train_moderate","moderate"
24,"Private",9,"Other-service",0,0,39,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",20699,"train_moderate","moderate"
33,"Private",4,"Handlers-cleaners",0,0,40,"Male","Male","White","Own-child","Divorced","United-States","<=50K",0,"adult.data",13131,"train_moderate","moderate"
22,"Local-gov",10,"Protective-serv",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",2589,"train_moderate","moderate"
31,"Self-emp-not-inc",6,"Craft-repair",0,0,48,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",33163,"train_moderate","moderate"
26,"Local-gov",13,"Protective-serv",0,0,48,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",44802,"train_moderate","moderate"
30,"Private",6,"Other-service",0,0,40,"Male","Male","Black","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",22112,"train_moderate","moderate"
42,"Private",10,"Transport-moving",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",8834,"train_moderate","moderate"
41,"Private",14,"Exec-managerial",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",30646,"train_moderate","moderate"
35,"Private",9,"Craft-repair",0,0,42,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",37324,"train_moderate","moderate"
28,"Private",9,"Transport-moving",0,0,40,"Male","Male","Black","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",11910,"train_moderate","moderate"
42,"Self-emp-not-inc",10,"Farming-fishing",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",3477,"train_moderate","moderate"
40,"Private",11,"Prof-specialty",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",21714,"train_moderate","moderate"
37,"Private",12,"Adm-clerical",0,0,40,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",33300,"train_moderate","moderate"
28,"Private",12,"Adm-clerical",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",35692,"train_moderate","moderate"
41,"Self-emp-not-inc",9,"Other-service",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",2156,"train_moderate","moderate"
34,"Private",10,"Sales",0,0,25,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",20192,"train_moderate","moderate"
37,"Private",9,"Adm-clerical",0,0,40,"Female","Female","White","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.data",20201,"train_moderate","moderate"
22,"Self-emp-inc",10,"Craft-repair",0,0,35,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",1185,"train_moderate","moderate"
27,"Private",13,"Prof-specialty",0,0,55,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",14318,"train_moderate","moderate"
45,"Self-emp-inc",13,"Exec-managerial",0,0,38,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",6770,"train_moderate","moderate"
61,"Private",4,"Transport-moving",0,0,31,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",3629,"train_moderate","moderate"
26,"Private",10,"Handlers-cleaners",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",779,"train_moderate","moderate"
58,"Private",13,"Adm-clerical",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","Mexico","<=50K",0,"adult.data",4137,"train_moderate","moderate"
21,"Private",9,"Machine-op-inspct",0,0,40,"Female","Female","White","Own-child","Never-married","Peru","<=50K",0,"adult.data",28812,"train_moderate","moderate"
26,"Private",10,"Sales",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",30942,"train_moderate","moderate"
54,"Private",10,"Sales",0,0,20,"Female","Female","White","Unmarried","Widowed","United-States","<=50K",0,"adult.test",43478,"train_moderate","moderate"
61,"Self-emp-not-inc",15,"Prof-specialty",0,0,50,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",37456,"train_moderate","moderate"
37,"Private",14,"Exec-managerial",0,0,60,"Male","Male","White","Unmarried","Divorced","United-States",">50K",1,"adult.data",1395,"train_moderate","moderate"
42,"Private",16,"Prof-specialty",0,0,40,"Male","Male","Asian-Pac-Islander","Husband","Married-civ-spouse","South",">50K",1,"adult.test",42478,"train_moderate","moderate"
23,"Private",9,"Adm-clerical",0,0,40,"Female","Female","White","Not-in-family","Separated","United-States","<=50K",0,"adult.test",34748,"train_moderate","moderate"
54,"State-gov",9,"Exec-managerial",0,0,40,"Female","Female","White","Not-in-family","Widowed","United-States","<=50K",0,"adult.data",11237,"train_moderate","moderate"
39,"Self-emp-inc",13,"Exec-managerial",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",8543,"train_moderate","moderate"
20,"Private",10,"Adm-clerical",0,0,10,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33677,"train_moderate","moderate"
35,"Private",13,"Adm-clerical",0,0,40,"Male","Male","Asian-Pac-Islander","Husband","Married-civ-spouse","Philippines",">50K",1,"adult.data",14038,"train_moderate","moderate"
19,"Private",9,"Other-service",0,0,40,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",18850,"train_moderate","moderate"
39,"Private",11,"Craft-repair",7688,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",30170,"train_moderate","moderate"
53,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",40589,"train_moderate","moderate"
57,"Private",4,"Transport-moving",0,0,44,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",45962,"train_moderate","moderate"
27,"Private",9,"Other-service",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","El-Salvador","<=50K",0,"adult.test",42461,"train_moderate","moderate"
24,"Private",11,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",1729,"train_moderate","moderate"
33,"Private",9,"Transport-moving",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",6776,"train_moderate","moderate"
75,"Private",6,"Transport-moving",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",32503,"train_moderate","moderate"
26,"Private",9,"Other-service",0,0,40,"Male","Male","White","Not-in-family","Separated","United-States","<=50K",0,"adult.data",10760,"train_moderate","moderate"
30,"Private",10,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",13858,"train_moderate","moderate"
33,"Private",9,"Sales",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",33316,"train_moderate","moderate"
21,"Private",10,"Craft-repair",0,0,40,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",7356,"train_moderate","moderate"
28,"Private",10,"Exec-managerial",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",6834,"train_moderate","moderate"
56,"Self-emp-inc",16,"Prof-specialty",99999,0,70,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",10322,"train_moderate","moderate"
23,"Private",12,"Prof-specialty",0,0,30,"Female","Female","Asian-Pac-Islander","Not-in-family","Never-married","Vietnam","<=50K",0,"adult.test",39268,"train_moderate","moderate"
52,"Federal-gov",11,"Farming-fishing",0,0,40,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",15538,"train_moderate","moderate"
33,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",38820,"train_moderate","moderate"
32,"Private",15,"Sales",4508,0,40,"Male","Male","White","Husband","Married-civ-spouse","Missing","<=50K",0,"adult.data",26611,"train_moderate","moderate"
33,"Private",13,"Prof-specialty",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",6467,"train_moderate","moderate"
18,"Private",9,"Other-service",0,0,25,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",23260,"train_moderate","moderate"
32,"Private",9,"Sales",0,0,49,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",1694,"train_moderate","moderate"
29,"Private",12,"Other-service",0,0,20,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",44873,"train_moderate","moderate"
45,"Self-emp-not-inc",10,"Sales",0,0,50,"Male","Male","White","Unmarried","Separated","United-States","<=50K",0,"adult.data",11484,"train_moderate","moderate"
42,"Self-emp-not-inc",12,"Adm-clerical",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",39359,"train_moderate","moderate"
25,"Federal-gov",9,"Adm-clerical",0,0,40,"Male","Male","Black","Own-child","Never-married","United-States","<=50K",0,"adult.data",1948,"train_moderate","moderate"
32,"Private",13,"Craft-repair",0,0,50,"Male","Male","White","Not-in-family","Divorced","United-States",">50K",1,"adult.data",24282,"train_moderate","moderate"
26,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",23657,"train_moderate","moderate"
40,"Self-emp-not-inc",13,"Prof-specialty",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",16959,"train_moderate","moderate"
25,"Private",9,"Farming-fishing",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",34838,"train_moderate","moderate"
36,"Private",4,"Machine-op-inspct",0,0,60,"Male","Male","White","Unmarried","Never-married","United-States","<=50K",0,"adult.test",38830,"train_moderate","moderate"
34,"Private",14,"Exec-managerial",0,0,50,"Female","Female","White","Not-in-family","Never-married","United-States",">50K",1,"adult.test",32947,"train_moderate","moderate"
21,"Private",10,"Adm-clerical",0,0,20,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",7014,"train_moderate","moderate"
46,"Private",10,"Tech-support",5178,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",19441,"train_moderate","moderate"
56,"Private",9,"Sales",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",43164,"train_moderate","moderate"
65,"Private",9,"Machine-op-inspct",6418,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",30727,"train_moderate","moderate"
33,"Private",15,"Prof-specialty",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",32220,"train_moderate","moderate"
60,"Self-emp-not-inc",9,"Farming-fishing",0,0,65,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",38509,"train_moderate","moderate"
44,"Private",9,"Farming-fishing",0,0,40,"Male","Male","Other","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",20044,"train_moderate","moderate"
34,"Private",11,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","England","<=50K",0,"adult.data",23986,"train_moderate","moderate"
31,"Local-gov",14,"Prof-specialty",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",27266,"train_moderate","moderate"
37,"Private",10,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",31897,"train_moderate","moderate"
20,"Private",9,"Exec-managerial",0,0,40,"Female","Female","Black","Unmarried","Never-married","United-States","<=50K",0,"adult.test",37337,"train_moderate","moderate"
69,"Private",14,"Prof-specialty",0,0,25,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",15850,"train_moderate","moderate"
37,"Private",7,"Transport-moving",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",13203,"train_moderate","moderate"
40,"Self-emp-inc",13,"Sales",0,0,45,"Male","Male","Asian-Pac-Islander","Husband","Married-civ-spouse","South",">50K",1,"adult.test",37132,"train_moderate","moderate"
32,"Private",10,"Sales",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",16188,"train_moderate","moderate"
25,"Private",15,"Prof-specialty",0,0,65,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",41021,"train_moderate","moderate"
29,"State-gov",9,"Adm-clerical",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33545,"train_moderate","moderate"
28,"State-gov",10,"Adm-clerical",0,0,40,"Female","Female","White","Not-in-family","Separated","United-States","<=50K",0,"adult.test",32813,"train_moderate","moderate"
33,"Private",9,"Sales",0,0,20,"Female","Female","White","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.data",17893,"train_moderate","moderate"
34,"Private",13,"Other-service",0,0,30,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",18745,"train_moderate","moderate"
24,"Private",11,"Craft-repair",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",19402,"train_moderate","moderate"
62,"Private",8,"Exec-managerial",0,0,30,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",31501,"train_moderate","moderate"
53,"Private",9,"Adm-clerical",0,0,32,"Female","Female","Black","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.data",4139,"train_moderate","moderate"
39,"Federal-gov",10,"Adm-clerical",0,0,40,"Male","Male","Black","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29649,"train_moderate","moderate"
52,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",45213,"train_moderate","moderate"
21,"Private",10,"Craft-repair",0,0,50,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",22912,"train_moderate","moderate"
54,"Private",14,"Prof-specialty",0,2559,40,"Female","Female","White","Not-in-family","Divorced","United-States",">50K",1,"adult.data",30483,"train_moderate","moderate"
55,"Federal-gov",14,"Exec-managerial",0,0,40,"Male","Male","White","Not-in-family","Divorced","Missing",">50K",1,"adult.test",39488,"train_moderate","moderate"
39,"Local-gov",6,"Handlers-cleaners",0,0,40,"Male","Male","Black","Own-child","Divorced","United-States","<=50K",0,"adult.data",1858,"train_moderate","moderate"
52,"Private",10,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",39205,"train_moderate","moderate"
31,"Private",9,"Other-service",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",44654,"train_moderate","moderate"
29,"Private",7,"Transport-moving",0,0,99,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",31080,"train_moderate","moderate"
44,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",38619,"train_moderate","moderate"
41,"Private",10,"Sales",0,0,65,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",20344,"train_moderate","moderate"
28,"Private",9,"Sales",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",38082,"train_moderate","moderate"
33,"Private",10,"Adm-clerical",15024,0,40,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.test",37808,"train_moderate","moderate"
35,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",17577,"train_moderate","moderate"
49,"Private",13,"Exec-managerial",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",37401,"train_moderate","moderate"
53,"Private",10,"Exec-managerial",0,0,40,"Female","Female","White","Unmarried","Widowed","United-States","<=50K",0,"adult.data",18167,"train_moderate","moderate"
47,"Private",2,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","Mexico","<=50K",0,"adult.test",41300,"train_moderate","moderate"
28,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",24857,"train_moderate","moderate"
18,"Private",7,"Other-service",0,0,15,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",31026,"train_moderate","moderate"
42,"Self-emp-not-inc",13,"Exec-managerial",0,0,30,"Male","Male","Other","Not-in-family","Divorced","Iran","<=50K",0,"adult.data",30178,"train_moderate","moderate"
41,"Private",12,"Other-service",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",34705,"train_moderate","moderate"
44,"Private",13,"Exec-managerial",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",44155,"train_moderate","moderate"
37,"State-gov",11,"Prof-specialty",8614,0,40,"Male","Male","White","Not-in-family","Never-married","United-States",">50K",1,"adult.data",1931,"train_moderate","moderate"
21,"Private",10,"Sales",0,0,20,"Male","Male","White","Own-child","Never-married","Missing","<=50K",0,"adult.data",4850,"train_moderate","moderate"
72,"Private",14,"Other-service",0,0,12,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",37891,"train_moderate","moderate"
35,"Private",9,"Exec-managerial",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",12205,"train_moderate","moderate"
45,"Private",9,"Sales",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",8488,"train_moderate","moderate"
44,"Private",9,"Handlers-cleaners",0,1902,40,"Male","Male","Black","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",45705,"train_moderate","moderate"
41,"Private",10,"Exec-managerial",0,0,99,"Female","Female","Black","Unmarried","Never-married","United-States","<=50K",0,"adult.test",38258,"train_moderate","moderate"
50,"Federal-gov",14,"Tech-support",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",2314,"train_moderate","moderate"
48,"Private",13,"Adm-clerical",0,0,40,"Female","Female","Asian-Pac-Islander","Unmarried","Separated","Philippines","<=50K",0,"adult.data",29738,"train_moderate","moderate"
20,"Private",10,"Other-service",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",12025,"train_moderate","moderate"
39,"State-gov",13,"Prof-specialty",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",9466,"train_moderate","moderate"
34,"Private",13,"Exec-managerial",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",42290,"train_moderate","moderate"
50,"Private",14,"Exec-managerial",0,0,55,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",31498,"train_moderate","moderate"
43,"Private",13,"Prof-specialty",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",39416,"train_moderate","moderate"
56,"Private",3,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","Portugal",">50K",1,"adult.test",34074,"train_moderate","moderate"
38,"State-gov",10,"Adm-clerical",0,0,27,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",36184,"train_moderate","moderate"
60,"Private",13,"Exec-managerial",0,0,35,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",2767,"train_moderate","moderate"
42,"Local-gov",14,"Prof-specialty",0,0,45,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",45867,"train_moderate","moderate"
49,"Private",14,"Prof-specialty",0,0,60,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",32365,"train_moderate","moderate"
20,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",885,"train_moderate","moderate"
58,"Private",10,"Sales",0,0,40,"Male","Male","Black","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",12245,"train_moderate","moderate"
45,"Private",9,"Machine-op-inspct",0,0,45,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",34478,"train_moderate","moderate"
36,"Private",9,"Other-service",0,0,40,"Male","Male","Black","Not-in-family","Married-spouse-absent","United-States","<=50K",0,"adult.test",41339,"train_moderate","moderate"
64,"Private",7,"Sales",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",18194,"train_moderate","moderate"
41,"Private",7,"Handlers-cleaners",0,0,40,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.data",20158,"train_moderate","moderate"
27,"Private",9,"Adm-clerical",0,0,45,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.data",7846,"train_moderate","moderate"
48,"Private",13,"Sales",0,0,40,"Male","Male","White","Unmarried","Divorced","United-States",">50K",1,"adult.data",6304,"train_moderate","moderate"
21,"Private",10,"Adm-clerical",0,0,40,"Male","Male","Other","Own-child","Never-married","United-States","<=50K",0,"adult.test",42894,"train_moderate","moderate"
38,"Private",9,"Handlers-cleaners",0,0,40,"Male","Male","Black","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",24482,"train_moderate","moderate"
70,"Private",6,"Sales",0,0,40,"Female","Female","White","Not-in-family","Widowed","United-States","<=50K",0,"adult.test",33577,"train_moderate","moderate"
49,"Private",9,"Exec-managerial",0,0,60,"Male","Male","White","Unmarried","Divorced","United-States","<=50K",0,"adult.test",34101,"train_moderate","moderate"
32,"Private",9,"Handlers-cleaners",0,0,40,"Male","Male","White","Not-in-family","Never-married","Columbia","<=50K",0,"adult.data",15116,"train_moderate","moderate"
29,"Private",10,"Other-service",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",13139,"train_moderate","moderate"
32,"Self-emp-not-inc",9,"Farming-fishing",0,0,65,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",22823,"train_moderate","moderate"
17,"Self-emp-not-inc",6,"Other-service",0,0,24,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",9833,"train_moderate","moderate"
44,"Private",9,"Adm-clerical",0,0,40,"Male","Male","Black","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",40715,"train_moderate","moderate"
42,"Private",10,"Handlers-cleaners",0,625,40,"Female","Female","Black","Unmarried","Never-married","United-States","<=50K",0,"adult.test",30867,"train_moderate","moderate"
61,"Private",1,"Transport-moving",14344,0,40,"Male","Male","Black","Not-in-family","Separated","United-States",">50K",1,"adult.test",45731,"train_moderate","moderate"
18,"Private",5,"Other-service",0,0,15,"Male","Male","White","Own-child","Never-married","Missing","<=50K",0,"adult.data",29166,"train_moderate","moderate"
29,"Private",10,"Adm-clerical",0,0,40,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",9163,"train_moderate","moderate"
23,"Private",10,"Other-service",0,0,30,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",6421,"train_moderate","moderate"
78,"Private",14,"Craft-repair",0,0,40,"Male","Male","Asian-Pac-Islander","Unmarried","Widowed","South","<=50K",0,"adult.data",9160,"train_moderate","moderate"
37,"Local-gov",13,"Prof-specialty",0,0,40,"Male","Male","Black","Unmarried","Never-married","Missing","<=50K",0,"adult.test",31005,"train_moderate","moderate"
