"age","workclass","education_num","occupation","capital_gain","capital_loss","hours_per_week","sex","group","race","relationship","marital_status","native_country","income","y","source_file","row_id","set_type","bias_level"
59,"Federal-gov",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",17553,"train_severe","severe"
58,"Local-gov",5,"Other-service",0,0,40,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",22900,"train_severe","severe"
18,"Private",9,"Sales",0,0,40,"Female","Female","White","Own-child","Never-married","Missing","<=50K",0,"adult.test",42602,"train_severe","severe"
45,"Self-emp-not-inc",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","England","<=50K",0,"adult.data",2833,"train_severe","severe"
22,"Private",10,"Adm-clerical",0,0,35,"Female","Female","Black","Own-child","Never-married","United-States","<=50K",0,"adult.data",23560,"train_severe","severe"
50,"Local-gov",9,"Other-service",0,0,40,"Male","Male","Black","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",23046,"train_severe","severe"
55,"Local-gov",13,"Exec-managerial",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",43606,"train_severe","severe"
29,"Private",9,"Sales",0,0,45,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",1618,"train_severe","severe"
54,"Private",11,"Tech-support",7688,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",13128,"train_severe","severe"
59,"Private",9,"Machine-op-inspct",0,0,40,"Female","Female","White","Not-in-family","Widowed","United-States","<=50K",0,"adult.test",44542,"train_severe","severe"
38,"Private",9,"Protective-serv",0,0,40,"Male","Male","Black","Not-in-family","Separated","United-States","<=50K",0,"adult.data",23360,"train_severe","severe"
57,"Self-emp-not-inc",9,"Exec-managerial",0,0,1,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",22920,"train_severe","severe"
27,"Private",13,"Sales",27828,0,40,"Male","Male","White","Not-in-family","Never-married","United-States",">50K",1,"adult.test",37760,"train_severe","severe"
53,"Self-emp-not-inc",5,"Farming-fishing",0,0,70,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",18749,"train_severe","severe"
26,"Private",13,"Prof-specialty",0,0,50,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",23168,"train_severe","severe"
67,"Self-emp-inc",6,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29614,"train_severe","severe"
41,"State-gov",9,"Protective-serv",0,0,55,"Male","Male","White","Unmarried","Divorced","United-States","<=50K",0,"adult.test",41164,"train_severe","severe"
33,"State-gov",9,"Transport-moving",0,0,40,"Male","Male","White","Other-relative","Never-married","United-States","<=50K",0,"adult.test",36681,"train_severe","severe"
56,"Private",13,"Adm-clerical",5178,0,44,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",17610,"train_severe","severe"
27,"Local-gov",9,"Transport-moving",0,0,40,"Male","Male","Black","Own-child","Never-married","United-States","<=50K",0,"adult.test",36324,"train_severe","severe"
21,"State-gov",10,"Adm-clerical",0,0,12,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",5157,"train_severe","severe"
22,"Local-gov",13,"Prof-specialty",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",35982,"train_severe","severe"
54,"Private",9,"Transport-moving",0,1887,65,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",12755,"train_severe","severe"
44,"Private",4,"Craft-repair",0,0,35,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",616,"train_severe","severe"
34,"Federal-gov",10,"Tech-support",0,0,40,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",36311,"train_severe","severe"
37,"Private",13,"Adm-clerical",0,0,35,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",16558,"train_severe","severe"
38,"Federal-gov",11,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",9992,"train_severe","severe"
47,"Private",10,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",44870,"train_severe","severe"
68,"Self-emp-not-inc",9,"Farming-fishing",0,0,10,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",43006,"train_severe","severe"
41,"Self-emp-not-inc",9,"Exec-managerial",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",22519,"train_severe","severe"
28,"Private",9,"Sales",0,0,40,"Male","Male","Black","Other-relative","Never-married","United-States","<=50K",0,"adult.test",35757,"train_severe","severe"
39,"Private",9,"Other-service",0,0,18,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33645,"train_severe","severe"
25,"Private",9,"Transport-moving",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",37678,"train_severe","severe"
34,"Private",9,"Machine-op-inspct",4386,0,55,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",44830,"train_severe","severe"
44,"State-gov",9,"Protective-serv",0,0,38,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",12328,"train_severe","severe"
25,"Private",9,"Handlers-cleaners",0,0,23,"Male","Male","Black","Own-child","Never-married","United-States","<=50K",0,"adult.data",26517,"train_severe","severe"
56,"Private",6,"Other-service",0,0,45,"Female","Female","Black","Unmarried","Divorced","United-States","<=50K",0,"adult.data",25592,"train_severe","severe"
42,"Private",9,"Craft-repair",2885,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",32543,"train_severe","severe"
59,"Private",13,"Exec-managerial",0,1977,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",26092,"train_severe","severe"
38,"Private",13,"Exec-managerial",0,0,40,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",24834,"train_severe","severe"
48,"Self-emp-not-inc",9,"Transport-moving",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",12242,"train_severe","severe"
42,"Local-gov",4,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",27806,"train_severe","severe"
44,"Private",9,"Transport-moving",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",2062,"train_severe","severe"
38,"Private",13,"Tech-support",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",14015,"train_severe","severe"
54,"Private",9,"Transport-moving",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",5299,"train_severe","severe"
54,"Private",4,"Craft-repair",0,0,50,"Male","Male","Black","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",31711,"train_severe","severe"
20,"Private",10,"Other-service",0,0,20,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",681,"train_severe","severe"
22,"Private",10,"Sales",0,0,35,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",24351,"train_severe","severe"
54,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",45426,"train_severe","severe"
35,"Federal-gov",9,"Adm-clerical",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",32898,"train_severe","severe"
67,"Federal-gov",9,"Tech-support",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",17404,"train_severe","severe"
26,"Self-emp-inc",13,"Exec-managerial",0,0,50,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",21593,"train_severe","severe"
27,"Private",13,"Prof-specialty",0,0,50,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",5869,"train_severe","severe"
25,"Private",10,"Exec-managerial",0,0,40,"Male","Male","Asian-Pac-Islander","Own-child","Never-married","China","<=50K",0,"adult.data",15080,"train_severe","severe"
46,"Private",10,"Craft-repair",0,0,40,"Male","Male","White","Unmarried","Divorced","United-States",">50K",1,"adult.data",18943,"train_severe","severe"
51,"Private",10,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",9510,"train_severe","severe"
43,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",6905,"train_severe","severe"
39,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",24814,"train_severe","severe"
38,"Self-emp-inc",13,"Sales",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",14023,"train_severe","severe"
34,"Private",10,"Exec-managerial",0,0,52,"Male","Male","Black","Husband","Married-civ-spouse","Jamaica","<=50K",0,"adult.data",25037,"train_severe","severe"
36,"Private",11,"Sales",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",18521,"train_severe","severe"
25,"Private",9,"Other-service",0,0,35,"Female","Female","Black","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",17569,"train_severe","severe"
17,"Self-emp-inc",7,"Prof-specialty",0,0,20,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",3243,"train_severe","severe"
45,"Private",13,"Adm-clerical",7688,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",40192,"train_severe","severe"
47,"Private",10,"Exec-managerial",0,0,40,"Male","Male","Asian-Pac-Islander","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",2947,"train_severe","severe"
49,"Private",9,"Protective-serv",0,0,40,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",44411,"train_severe","severe"
39,"Private",13,"Prof-specialty",0,0,55,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",3706,"train_severe","severe"
52,"Private",13,"Exec-managerial",0,1887,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",26579,"train_severe","severe"
24,"Private",12,"Exec-managerial",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",20375,"train_severe","severe"
47,"Private",13,"Exec-managerial",0,0,50,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",17328,"train_severe","severe"
59,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",6861,"train_severe","severe"
36,"Self-emp-not-inc",9,"Sales",0,0,35,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",31809,"train_severe","severe"
37,"Local-gov",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",34777,"train_severe","severe"
32,"Private",11,"Sales",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",39733,"train_severe","severe"
28,"Private",16,"Prof-specialty",0,0,30,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",35777,"train_severe","severe"
40,"Self-emp-not-inc",15,"Prof-specialty",99999,0,70,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",3155,"train_severe","severe"
52,"Local-gov",10,"Transport-moving",0,0,40,"Male","Male","Black","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",13181,"train_severe","severe"
33,"Private",11,"Sales",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",44750,"train_severe","severe"
54,"Private",10,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",27424,"train_severe","severe"
56,"Private",9,"Adm-clerical",0,0,35,"Male","Male","White","Husband","Married-civ-spouse","Missing","<=50K",0,"adult.data",232,"train_severe","severe"
21,"Private",9,"Craft-repair",0,0,35,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",12004,"train_severe","severe"
26,"Private",7,"Craft-repair",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",6480,"train_severe","severe"
40,"Private",13,"Exec-managerial",0,1977,60,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",38643,"train_severe","severe"
30,"Private",13,"Sales",0,0,45,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",15297,"train_severe","severe"
24,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",283,"train_severe","severe"
24,"Private",7,"Prof-specialty",0,0,30,"Female","Female","Black","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",36838,"train_severe","severe"
62,"Local-gov",4,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",31957,"train_severe","severe"
39,"Private",12,"Adm-clerical",0,0,40,"Male","Male","White","Unmarried","Separated","United-States","<=50K",0,"adult.data",24983,"train_severe","severe"
53,"Private",9,"Machine-op-inspct",6849,0,40,"Male","Male","White","Not-in-family","Widowed","United-States","<=50K",0,"adult.data",12519,"train_severe","severe"
41,"Self-emp-not-inc",11,"Farming-fishing",0,0,70,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",8162,"train_severe","severe"
52,"Private",4,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",44242,"train_severe","severe"
24,"Private",9,"Exec-managerial",0,0,50,"Female","Female","Amer-Indian-Eskimo","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",5840,"train_severe","severe"
62,"State-gov",14,"Prof-specialty",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",2176,"train_severe","severe"
31,"Private",3,"Machine-op-inspct",0,0,45,"Male","Male","White","Not-in-family","Never-married","Mexico","<=50K",0,"adult.data",14476,"train_severe","severe"
24,"Private",10,"Handlers-cleaners",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",17765,"train_severe","severe"
42,"Private",9,"Transport-moving",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",38103,"train_severe","severe"
50,"Federal-gov",13,"Prof-specialty",0,0,60,"Male","Male","White","Not-in-family","Divorced","United-States",">50K",1,"adult.data",10818,"train_severe","severe"
64,"Private",9,"Farming-fishing",0,0,70,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",40783,"train_severe","severe"
28,"Private",10,"Craft-repair",0,0,63,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",20833,"train_severe","severe"
37,"Private",9,"Other-service",0,0,48,"Male","Male","Black","Unmarried","Never-married","United-States","<=50K",0,"adult.test",40747,"train_severe","severe"
32,"Private",16,"Prof-specialty",3325,0,45,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",34934,"train_severe","severe"
18,"Private",7,"Handlers-cleaners",0,0,40,"Male","Male","White","Own-child","Married-civ-spouse","United-States","<=50K",0,"adult.data",4735,"train_severe","severe"
46,"Private",10,"Machine-op-inspct",0,0,40,"Male","Male","Black","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",6903,"train_severe","severe"
41,"Private",12,"Prof-specialty",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",45534,"train_severe","severe"
62,"Private",13,"Exec-managerial",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",23279,"train_severe","severe"
41,"Private",10,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",8470,"train_severe","severe"
28,"Private",16,"Prof-specialty",594,0,50,"Male","Male","White","Not-in-family","Never-married","Germany","<=50K",0,"adult.data",17445,"train_severe","severe"
50,"Private",11,"Sales",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",33395,"train_severe","severe"
55,"Federal-gov",9,"Adm-clerical",0,0,46,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",43486,"train_severe","severe"
37,"Private",13,"Prof-specialty",0,0,55,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",12438,"train_severe","severe"
34,"Private",11,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",1909,"train_severe","severe"
63,"Private",14,"Tech-support",5013,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",23622,"train_severe","severe"
63,"Self-emp-not-inc",10,"Exec-managerial",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",15073,"train_severe","severe"
37,"Private",9,"Transport-moving",0,0,40,"Male","Male","Asian-Pac-Islander","Other-relative","Never-married","Missing","<=50K",0,"adult.data",4749,"train_severe","severe"
27,"Private",13,"Sales",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",23751,"train_severe","severe"
33,"Private",3,"Handlers-cleaners",0,0,40,"Male","Male","White","Other-relative","Married-civ-spouse","Mexico","<=50K",0,"adult.test",37606,"train_severe","severe"
31,"Private",10,"Craft-repair",0,0,40,"Male","Male","Black","Own-child","Divorced","United-States","<=50K",0,"adult.data",8178,"train_severe","severe"
37,"Private",9,"Craft-repair",0,0,35,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",26183,"train_severe","severe"
31,"Self-emp-not-inc",5,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29010,"train_severe","severe"
38,"Private",11,"Sales",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",23322,"train_severe","severe"
54,"Self-emp-not-inc",10,"Sales",0,0,35,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",16981,"train_severe","severe"
45,"State-gov",13,"Exec-managerial",0,0,40,"Male","Male","White","Not-in-family","Never-married","Missing","<=50K",0,"adult.test",33245,"train_severe","severe"
29,"Self-emp-not-inc",14,"Craft-repair",0,0,30,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",26620,"train_severe","severe"
34,"Private",6,"Other-service",0,0,35,"Female","Female","White","Not-in-family","Separated","United-States","<=50K",0,"adult.data",24271,"train_severe","severe"
19,"Private",10,"Adm-clerical",0,0,30,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",5462,"train_severe","severe"
37,"Private",9,"Craft-repair",0,1902,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",23135,"train_severe","severe"
32,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",32396,"train_severe","severe"
37,"Self-emp-inc",10,"Transport-moving",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",31389,"train_severe","severe"
37,"Private",10,"Adm-clerical",0,0,62,"Male","Male","White","Own-child","Separated","United-States","<=50K",0,"adult.data",1135,"train_severe","severe"
30,"Private",10,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",36751,"train_severe","severe"
18,"Private",7,"Handlers-cleaners",0,0,24,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",29087,"train_severe","severe"
25,"Private",9,"Other-service",0,0,38,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",11243,"train_severe","severe"
28,"Private",3,"Craft-repair",0,0,40,"Male","Male","White","Not-in-family","Never-married","Columbia","<=50K",0,"adult.data",12458,"train_severe","severe"
24,"Private",12,"Sales",0,0,20,"Female","Female","White","Own-child","Married-civ-spouse","United-States","<=50K",0,"adult.data",24263,"train_severe","severe"
65,"Private",13,"Prof-specialty",6723,0,40,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",29001,"train_severe","severe"
47,"Private",13,"Adm-clerical",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",15510,"train_severe","severe"
41,"Federal-gov",11,"Adm-clerical",0,0,40,"Female","Female","Black","Own-child","Divorced","United-States","<=50K",0,"adult.data",22307,"train_severe","severe"
52,"Private",9,"Sales",0,0,36,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",17854,"train_severe","severe"
32,"Private",3,"Other-service",0,0,40,"Male","Male","White","Not-in-family","Never-married","Mexico","<=50K",0,"adult.test",31276,"train_severe","severe"
55,"Private",6,"Craft-repair",99999,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",28789,"train_severe","severe"
65,"Private",10,"Adm-clerical",0,0,38,"Female","Female","White","Not-in-family","Separated","United-States","<=50K",0,"adult.data",4286,"train_severe","severe"
47,"Private",9,"Machine-op-inspct",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",2375,"train_severe","severe"
37,"Private",9,"Prof-specialty",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",3060,"train_severe","severe"
20,"Private",10,"Other-service",0,0,35,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",8790,"train_severe","severe"
40,"Private",10,"Craft-repair",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",21701,"train_severe","severe"
44,"Private",10,"Craft-repair",5178,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",31224,"train_severe","severe"
23,"Private",5,"Handlers-cleaners",0,0,39,"Male","Male","White","Other-relative","Never-married","Mexico","<=50K",0,"adult.data",6208,"train_severe","severe"
35,"Private",4,"Tech-support",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","Mexico","<=50K",0,"adult.data",30220,"train_severe","severe"
26,"Federal-gov",14,"Prof-specialty",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",8714,"train_severe","severe"
32,"Federal-gov",11,"Tech-support",4650,0,40,"Male","Male","Black","Own-child","Never-married","United-States","<=50K",0,"adult.data",29736,"train_severe","severe"
18,"Private",8,"Handlers-cleaners",0,0,20,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",16971,"train_severe","severe"
47,"Private",9,"Exec-managerial",0,0,37,"Female","Female","White","Unmarried","Separated","United-States","<=50K",0,"adult.data",28732,"train_severe","severe"
48,"Private",9,"Adm-clerical",0,0,40,"Female","Female","White","Unmarried","Widowed","United-States","<=50K",0,"adult.test",34347,"train_severe","severe"
33,"Private",13,"Prof-specialty",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",20352,"train_severe","severe"
33,"Private",9,"Prof-specialty",0,0,48,"Male","Male","Amer-Indian-Eskimo","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",5007,"train_severe","severe"
67,"State-gov",4,"Transport-moving",0,0,35,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29878,"train_severe","severe"
48,"Private",10,"Prof-specialty",0,0,40,"Male","Male","White","Not-in-family","Divorced","United-States",">50K",1,"adult.test",42833,"train_severe","severe"
31,"Private",13,"Exec-managerial",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",40034,"train_severe","severe"
47,"Local-gov",14,"Tech-support",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.test",44546,"train_severe","severe"
32,"Private",7,"Farming-fishing",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",25850,"train_severe","severe"
46,"Private",14,"Exec-managerial",99999,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",40013,"train_severe","severe"
29,"Private",9,"Protective-serv",0,0,35,"Male","Male","White","Unmarried","Never-married","United-States","<=50K",0,"adult.test",43869,"train_severe","severe"
50,"Federal-gov",13,"Exec-managerial",0,0,55,"Male","Male","White","Not-in-family","Divorced","United-States",">50K",1,"adult.data",53,"train_severe","severe"
47,"Private",10,"Machine-op-inspct",0,0,40,"Male","Male","Black","Not-in-family","Divorced","United-States","<=50K",0,"adult.test",45652,"train_severe","severe"
55,"Private",9,"Craft-repair",0,0,48,"Male","Male","Black","Unmarried","Divorced","United-States",">50K",1,"adult.data",23744,"train_severe","severe"
41,"Private",9,"Protective-serv",0,0,40,"Male","Male","White","Own-child","Divorced","United-States","<=50K",0,"adult.data",3479,"train_severe","severe"
37,"Private",13,"Prof-specialty",0,0,45,"Male","Male","White","Not-in-family","Never-married","United-States",">50K",1,"adult.data",15256,"train_severe","severe"
76,"Private",10,"Adm-clerical",0,0,20,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",11527,"train_severe","severe"
22,"Private",9,"Sales",0,0,20,"Male","Male","Black","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.test",34517,"train_severe","severe"
48,"Federal-gov",10,"Exec-managerial",0,0,40,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",627,"train_severe","severe"
23,"Local-gov",13,"Prof-specialty",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",10958,"train_severe","severe"
19,"Private",9,"Craft-repair",0,0,35,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",13198,"train_severe","severe"
46,"Self-emp-not-inc",15,"Prof-specialty",0,1902,45,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",20084,"train_severe","severe"
31,"Private",10,"Adm-clerical",0,0,35,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.test",41186,"train_severe","severe"
36,"Private",13,"Sales",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",16055,"train_severe","severe"
48,"Local-gov",14,"Prof-specialty",0,0,40,"Female","Female","White","Not-in-family","Divorced","United-States",">50K",1,"adult.data",21807,"train_severe","severe"
41,"Self-emp-not-inc",9,"Craft-repair",0,0,40,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",20576,"train_severe","severe"
26,"Local-gov",6,"Handlers-cleaners",0,0,40,"Male","Male","Black","Own-child","Never-married","United-States","<=50K",0,"adult.test",32005,"train_severe","severe"
52,"Private",11,"Tech-support",5013,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",6455,"train_severe","severe"
65,"Private",10,"Prof-specialty",11678,0,50,"Male","Male","White","Not-in-family","Divorced","United-States",">50K",1,"adult.data",10179,"train_severe","severe"
38,"Self-emp-not-inc",10,"Machine-op-inspct",7688,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",4250,"train_severe","severe"
23,"State-gov",10,"Prof-specialty",0,0,30,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",26392,"train_severe","severe"
31,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",13083,"train_severe","severe"
35,"Private",13,"Exec-managerial",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.test",38616,"train_severe","severe"
